标题,来源,下载方式,链接
2019 ESSA立场声明：运动医学在癌症管理中的应用,"澳大利亚运动科学(ESSA,Exercise and Sports Science Australia)",站内免费下载,https://guide.medlive.cn/guideline/18153
2019 APTA循证临床实践指南：腕管综合征手部疼痛和感觉障碍,"美国物理治疗协会(APTA,American Physical Therapy Association)",站内免费下载,https://guide.medlive.cn/guideline/18185
中国县级医院急诊科建设规范专家共识,中华医学会急诊医学分会,站内免费下载,https://guide.medlive.cn/guideline/18046
2019 HRS/EHRA/APHRS/LAHR专家共识声明：导管消融治疗室性心律失常,"心律协会(HRS,Heart Rhythm Society)",站内免费下载,https://guide.medlive.cn/guideline/18035
2019 NICE指南：前列腺癌的诊断和管理（NG.131）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18028
2019 SOAP共识声明：剖宫产镇痛应用神经轴吗啡相关性呼吸抑制的预防和监测建议,"产科麻醉与围产医学会(SOAP,Society for Obstetric Anesthesia and Perinatology)",站内免费下载,https://guide.medlive.cn/guideline/18078
2019 ASER/POQI联合共识声明：未应用阿片类药物患者围术期阿片类药物最小化应用,"美国促进恢复学会(ASER,American Society for Enhanced Recovery)",第三方数据库下载,https://guide.medlive.cn/guideline/18069
2019 AAN实践指南建议：抽动-秽语综合征和慢性抽动障碍抽动的治疗,"美国神经病学学会(AAN,American Academy of Neurology)",第三方数据库下载,https://guide.medlive.cn/guideline/18018
2019 EAACI过敏原免疫治疗指南：家庭尘螨导致的过敏性哮喘,"欧洲变应性反应与临床免疫学会(EAACI,European Academy of Allergy and Clinical Immunology)",站内免费下载,https://guide.medlive.cn/guideline/18085
2019 AUA/SUFU指南：前列腺治疗后尿失禁,"美国泌尿外科学会(AUA,American Urological Association)",站内免费下载,https://guide.medlive.cn/guideline/18022
2019 HRS专家共识声明：致心律失常性心肌病的评估，风险分层和管理,"心律协会(HRS,Heart Rhythm Society)",有解读有翻译站内免费下载,https://guide.medlive.cn/guideline/18036
2019 HRS白皮书：心血管植入电子设备数据的互用性,"心律协会(HRS,Heart Rhythm Society)",站内免费下载,https://guide.medlive.cn/guideline/18039
动脉粥样硬化患者甘油三酯升高的管理中国专家共识,中华医学会心血管病学分会预防学组,站内免费下载,https://guide.medlive.cn/guideline/18029
2019 ESTS共识报告：单孔视频辅助胸腔镜肺叶切除术,"欧洲胸外科医师学会(ESTS,European Society of Thoracic Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/18003
2019 ERAS建议：心脏外科手术围术期护理指南,"促进术后恢复学会(ERAS,The Enhanced Recovery After Surgery Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/18025
2019 NICE指南：克罗恩病的管理（NG.129）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18008
2019 NICE指南：溃疡性结肠炎的管理（NG.130）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18021
2019 IWGDF实践指南：糖尿病足的预防和管理,"国际糖尿病足工作组(IWGDF,International Working Group on the Diabetic Foot)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/18139
2018 ESMO/ESGO共识会议建议：卵巢癌的病理和分子生物学、早期以及晚期疾病，边缘性肿瘤和复发性疾病,"欧洲肿瘤内科学会(ESMO,European Society for Medical Oncology)",站内免费下载,https://guide.medlive.cn/guideline/17985
2018 JLCS指南：非小细胞肺癌（Ⅳ期）,"日本肺癌学会(JLCS,Japan Lung Cancer Society)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17980
中国转移性结直肠癌患者二线治疗的系统性回顾及专家共识,中国肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/18379
2019 NICE指南：疑似神经系统疾病的识别和转诊（NG.127）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17996
2019 NICE指南：大于16岁人群卒中和短暂性脑缺血发作的诊断和初期管理（NG.128）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/17992
2019 AUA/CUA/SUFU指南：女性复发性单纯性尿路感染,"美国泌尿外科学会(AUA,American Urological Association)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/17993
2019 ACOG委员会意见：新生儿筛查和妇产科医生的作用（No.778）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/17989
2019 IWGDF指南：糖尿病患者足溃疡的预防,"国际糖尿病足工作组(IWGDF,International Working Group on the Diabetic Foot)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18142
2019 IWGDF指南：糖尿病和足溃疡患者外周动脉疾病的诊断，预防和管理,"国际糖尿病足工作组(IWGDF,International Working Group on the Diabetic Foot)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18145
2019 IWGDF指南：糖尿病患者足部感染的诊断和治疗,"国际糖尿病足工作组(IWGDF,International Working Group on the Diabetic Foot)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/18149
2019 IWGDF指南：糖尿病足溃疡的分类,"国际糖尿病足工作组(IWGDF,International Working Group on the Diabetic Foot)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18152
2019 IWGDF指南：糖尿病足溃疡患者减荷,"国际糖尿病足工作组(IWGDF,International Working Group on the Diabetic Foot)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18157
2019 NHMRC指南：医疗保健中感染的预防和控制,"澳大利亚国家健康与医学研究理事会(NHMRC,Australian Government National Health and Medical Research Council)",站内免费下载,https://guide.medlive.cn/guideline/18349
2019 VA/DoD临床实践指南：存在自杀风险患者的评估和管理,"退伍军人卫生署和美国国防部(VA/DoD,Veterans Health Administration and the US Department of Defense)",站内免费下载,https://guide.medlive.cn/guideline/18782
2019 ACOG实践简报：妊娠期重症监护（No.211）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",有解读有其他版本站内免费下载,https://guide.medlive.cn/guideline/20244
2019 专家共识：胰腺癌术中放疗,中国肿瘤科相关专家小组（统称）,有解读站内免费下载,https://guide.medlive.cn/guideline/22213
中国肝移植术后并发症诊疗规范（2019 版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/22933
《严重过敏反应急救指南》推荐意见,中国药理学会(Chinese Pharmacological Society),有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20357
心电图测量技术专家共识,中国医药生物技术协会,站内免费下载,https://guide.medlive.cn/guideline/19124
中国糖尿病足防治指南（2019版）（Ⅲ）,"中华医学会糖尿病学分会(CDS,Chinese Diabetes Society)",有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/18453
中国动脉化冠状动脉旁路移植术专家共识2019版,中国动脉化冠状动脉旁路移植术专家共识组,站内VIP下载,https://guide.medlive.cn/guideline/18433
艾滋病病人营养指导专家共识,"中国营养学会(CNS,Chinese Nutrition Society)",站内免费下载,https://guide.medlive.cn/guideline/18572
急性胸痛急诊诊疗专家共识,中华医学会急诊医学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/18394
脂质体阿霉素治疗恶性淋巴瘤和多发性骨髓瘤的中国专家共识（2019年版）,中国临床肿瘤学会抗淋巴瘤联盟,有其他版本站内免费下载,https://guide.medlive.cn/guideline/18276
2019 ESCEO建议：膝关节炎的管理流程（更新版）,"欧洲骨质疏松和骨关节炎临床经济学会(ESCEO,The European Society for Clinical and Economic Aspects of Osteoporosis and Osteoarthritis)",有其他版本站内免费下载,https://guide.medlive.cn/guideline/18164
白血病/淋巴瘤免疫分型检测质量控制指南,中国免疫学会血液免疫分会临床流式细胞术学组,站内免费下载,https://guide.medlive.cn/guideline/18163
孕前TORCH筛查专家共识,妇产科相关专家组（统称）,站内免费下载,https://guide.medlive.cn/guideline/18159
婴幼儿喂养与营养指南,"中华预防医学会(CPMA,Chinese Preventive Medicine Association)",站内免费下载,https://guide.medlive.cn/guideline/18118
急性气管-支气管炎基层诊疗指南（2018年）,"中华医学会(CMA,Chinese Medical Association)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/18111
胺碘酮规范应用专家建议,胺碘酮规范应用专家建议专家写作组,会员可通过APP阅读,https://guide.medlive.cn/guideline/18107
高血压基层诊疗指南（2019年）,"中华医学会(CMA,Chinese Medical Association)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/18105
前列腺癌冷冻消融术安全共识,中国医促会泌尿健康促进分会,站内免费下载,https://guide.medlive.cn/guideline/18083
脓疱疮中医治疗专家共识,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/18073
中国肥胖及2型糖尿病外科治疗指南（2019版）,中华医学会外科学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/18068
泛发性脓疱型银屑病中医治疗专家共识,中华中医药学会皮肤科专业委员会,站内免费下载,https://guide.medlive.cn/guideline/18067
慢性放射性肠损伤外科治疗专家共识（2019版）,中华医学会外科学分会,站内免费下载,https://guide.medlive.cn/guideline/18064
中国常染色体显性多囊肾病临床实践指南（第二版）,常染色体显性多囊肾病临床实践指南专家委员会,站内免费下载,https://guide.medlive.cn/guideline/18059
慢性肾盂肾炎中医临床指南（公开征求意见稿）,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/18057
耐药脊柱结核临床诊疗专家共识,《耐药脊柱结核临床诊疗专家共识》编写组,站内免费下载,https://guide.medlive.cn/guideline/18316
中国成人炎症性肠病合并艰难梭菌感染处理专家共识,《现代消化及介入诊疗》杂志共识专家组,有解读站内免费下载,https://guide.medlive.cn/guideline/18188
静脉畸形中国专家共识,"国际血管联盟(IUA,International Union of Angiology)",站内免费下载,https://guide.medlive.cn/guideline/18030
移动CT床旁头部检查技术专家共识2019,"中国神经科学学会(CNS,Chinese Neuroscience Society)",站内VIP下载,https://guide.medlive.cn/guideline/18011
特殊健康状态儿童预防接种专家共识之十八—儿童贫血与预防接种,苏州市疾病预防控制中心,有其他版本站内免费下载,https://guide.medlive.cn/guideline/18010
航空医学救援医务人员配置的专家共识,国家航空医学救援基地航空医学救援医务人员配置专家共识组,站内免费下载,https://guide.medlive.cn/guideline/17997
特殊健康状态儿童预防接种专家共识之十六—肾脏疾病与预防接种,苏州市疾病预防控制中心,有其他版本站内免费下载,https://guide.medlive.cn/guideline/17994
生精胶囊在男性不育症中的临床应用中国专家共识,中国中医药信息学会男科分会,站内免费下载,https://guide.medlive.cn/guideline/17990
2019 加拿大指南：下一代测序技术在肿瘤学中的应用,国外肿瘤科相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/17981
