标题,来源,下载方式,链接
重症新型冠状病毒肺炎患者支气管镜操作流程推荐意见,国内急诊/重症相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21263
慢性髓性白血病中国诊断与治疗指南（2020年版）,"中华医学会血液学分会(CMA,CHINESE MEDICAL ASSOCIATION)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20908
艾滋病合并带状疱疹中西医协同治疗专家共识,"中华中医药学会(CACM,China Association of Chinese Medcine)",站内免费下载,https://guide.medlive.cn/guideline/20687
胰肾联合移植临床技术规范（2020版）,中华医学会器官移植学分会,站内免费下载,https://guide.medlive.cn/guideline/20666
妊娠期卵巢肿瘤诊治专家共识（2020）,"中国优生科学协会(CHBSA,China Healthy Birth Science Association)",站内免费下载,https://guide.medlive.cn/guideline/20657
2020 SCAI立场声明：复杂冠状动脉病变最佳经皮冠脉介入治疗术,"美国心血管造影和介入学会(SCAI,Society for Cardiovascular Angiography and Interventions)",站内免费下载,https://guide.medlive.cn/guideline/20793
2020 ISUOG实践指南：超声检查在先天性感染中的作用,"国际妇产科超声学会(ISUOG,International Society of Ultrasound in Obstetrics and Gynecology)",站内免费下载,https://guide.medlive.cn/guideline/20662
2020 ACOG实践简报：妊娠期生殖器疱疹的管理（No.220）,"美国妇产科医师学会(ACOG,American College of Obstetricians and Gynecologists)",站内免费下载,https://guide.medlive.cn/guideline/21383
新型冠状病毒肺炎康复治疗专家共识,中华医学会物理医学与康复学会,站内免费下载,https://guide.medlive.cn/guideline/20860
2020 ACR指南：痛风的管理,"美国风湿病学会(ACR,American College of Rheumatology)",有解读有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/20643
2020 KDA立场声明：2型糖尿病患者非酒精性脂肪性肝病的管理,"韩国糖尿病协会(KDA,Korean Diabetes Association)",站内免费下载,https://guide.medlive.cn/guideline/20676
2020 AMP专家共识：并存内科和精神科疾病成人患者的QTc监测,"医学和精神病学协会(AMP,Association of Medicine and Psychiatry)",站内免费下载,https://guide.medlive.cn/guideline/20697
2020 ASCRS临床实践指南：左侧结肠憩室炎的治疗,"美国结肠和直肠外科医师学会(ASCRS,American Society of Colon and Rectal Surgeons)",站内免费下载,https://guide.medlive.cn/guideline/20628
2020 WGO建议：结直肠息肉切除术后监测评估原则,"世界胃肠病学组织(WGO,World Gastroenterology Organisation)",站内免费下载,https://guide.medlive.cn/guideline/20638
2020 BSH指南：儿童和成人血友病A和B的预防性因子替代治疗,"英国血液病学学会(BSH,British Society for Haematology)",站内免费下载,https://guide.medlive.cn/guideline/21081
新型冠状病毒核酸和抗体检测临床应用专家共识,上海市医学会检验医学分会,站内免费下载,https://guide.medlive.cn/guideline/20871
2020 EANM/SNMMI实践指南：帕金森综合征多巴胺能影像检查,"欧洲核医学协会(EANM,European Association of Nuclear Medicine)",站内免费下载,https://guide.medlive.cn/guideline/20686
卵巢癌PARP抑制剂临床应用指南,中华医学会妇科肿瘤学分会,有其他版本站内免费下载,https://guide.medlive.cn/guideline/20605
2020 ERAS建议：新生儿肠道手术围手术期护理共识指南,"促进术后恢复学会(ERAS,The Enhanced Recovery After Surgery Society)",有解读站内免费下载,https://guide.medlive.cn/guideline/20629
2020 ESC共识文件：心肌细胞老化和心肌保护,"欧洲心脏病学会(ESC,European Society of Cardiology)",站内免费下载,https://guide.medlive.cn/guideline/20633
2020 国际建议：获得性血友病A的诊断和治疗,国外血液科相关专家小组,站内免费下载,https://guide.medlive.cn/guideline/20635
2020 WSES指南：急诊急性结肠憩室炎的管理,"世界急诊外科学会(WSES,World Society of Emergency Surgery)",站内免费下载,https://guide.medlive.cn/guideline/20631
糖尿病肾病多学科诊治与管理专家共识,糖尿病肾病多学科诊治与管理共识专家组,站内免费下载,https://guide.medlive.cn/guideline/20620
2020 意见书：重症患者抗菌药物治疗监测,"欧洲危重病医学会(ESICM,European Society of Intensive Care Medicine)",有翻译第三方数据库下载,https://guide.medlive.cn/guideline/20606
2020 EFSUMB立场声明：皮肤科超声检查,"欧洲生物医学超声学会联盟(EFSUMB,European Federation of Societies for Ultrasound in Medicine and Biology)",站内免费下载,https://guide.medlive.cn/guideline/20619
2020 CAIR/CAR指南：疑似或确诊COVID-19患者介入影像学检查,"加拿大介入放射学学会(CAIR,Canadian Association for Interventional Radiology)",第三方数据库下载,https://guide.medlive.cn/guideline/20630
2020 IPNA临床实践建议：儿童激素耐药型肾病综合征的诊断和管理,"国际小儿肾脏病学会(IPNA,International Pediatric Nephrology Association)",有解读站内免费下载,https://guide.medlive.cn/guideline/20634
2020 AHA政策声明：预防住院患者患静脉血栓栓塞症,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/20646
2020 NLA科学声明：血脂异常的基因检测,"美国国家脂质协会(NLA,National Lipid Association)",站内免费下载,https://guide.medlive.cn/guideline/20822
2020 ISH全球高血压实践指南,"国际高血压学会(ISH,International Society of Hypertension)",有解读站内免费下载,https://guide.medlive.cn/guideline/20593
2020 ESGE指南：胃肠动力障碍的内镜管理——第1部分,"欧洲胃肠道内窥镜学会(ESGE,European Society of Gastrointestinal Endoscopy)",有其他版本第三方数据库下载,https://guide.medlive.cn/guideline/20609
2018中国痴呆与认知障碍诊治指南（十一）：非阿尔茨海默病痴呆的治疗,中国痴呆与认知障碍诊治指南写作组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20841
影像引导肝癌的冷冻消融治疗专家共识（2020 版）,亚洲冷冻治疗学会,站内免费下载,https://guide.medlive.cn/guideline/20621
脊柱结核并发HIV感染/AIDS患者诊断及治疗专家共识,中国防痨协会(Chinese Antituberculosis Association),站内免费下载,https://guide.medlive.cn/guideline/20617
氯法齐明治疗结核病的临床应用指南,首都医科大学附属北京胸科医院,站内免费下载,https://guide.medlive.cn/guideline/20610
2020 IDSA临床和诊断建议：急性呼吸道感染的分子检测,"美国感染病学会(IDSA,Infectious Diseases Society of America)",第三方数据库下载,https://guide.medlive.cn/guideline/20600
2020 ESPGHAN意见书：益生菌和早产儿,"欧洲儿科胃肠病学、肝病学和营养协会(ESPGHAN,European Society for Paediatric Gastroenterology, Hepatology, and Nutrition)",站内免费下载,https://guide.medlive.cn/guideline/20615
2020 AHA科学声明：妊娠患者护理中的心血管问题,"美国心脏协会(AHA,American Heart Association)",站内免费下载,https://guide.medlive.cn/guideline/20587
2020 ERS指南：慢性阻塞性肺疾病吸入性糖皮质激素停药,"欧洲呼吸学会(ERS,European Respiratory Society)",有解读第三方数据库下载,https://guide.medlive.cn/guideline/20598
2019 SFE共识声明：老年甲状腺功能不全的管理,"法国内分泌学会(SFE,French Society of Endocrinology)",站内免费下载,https://guide.medlive.cn/guideline/20667
疑似或确诊新型冠状病毒肺炎患者手术室感染防控专家共识,中华护理学会,站内免费下载,https://guide.medlive.cn/guideline/20608
2020 bárány学会共识文件：登陆病综合征的诊断标准,Barany学会(Bárány Society),站内免费下载,https://guide.medlive.cn/guideline/20644
质子泵抑制剂优化应用专家共识,中国药学会,站内免费下载,https://guide.medlive.cn/guideline/20588
2020 NICE指南：COVID-19快速指南—免疫功能低下的儿童和青年人群（NG.174）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/20603
2020 ISHLT专家共识声明：HCV感染器官供体在心胸移植中的应用,"国际心肺移植协会(ISHLT,The International Society of Heart and lung Transplantantion)",站内免费下载,https://guide.medlive.cn/guideline/20611
2020 NICE指南：COVID-19快速指南—院内成人肺炎患者抗生素治疗（NG.173）,"英国国家卫生与临床优化研究所 (NICE,National Institute for Health and Clinical Excellence)",站内免费下载,https://guide.medlive.cn/guideline/20622
2020 IOIBD指南：炎症性肠病患者饮食,"国际炎症性肠病研究组织(IOIBD,International Organization For the Study of Inflammatory Bowel Disease)",站内免费下载,https://guide.medlive.cn/guideline/21633
中国亚急性联合变性诊治共识,中华医学会神经病学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/20760
中国骨关节炎疼痛管理临床实践指南（2020年版）,"中华医学会骨科学分会(COA,Chinese Orthopaedic Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/21548
社会非正式照护力量参与养老照护的评价专家共识,中国护理相关专家小组（统称）,站内免费下载,https://guide.medlive.cn/guideline/21284
亚低温脑保护中国专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",会员可通过APP阅读,https://guide.medlive.cn/guideline/21076
中心静脉血管通路装置安全管理专家共识（2019版）,中心静脉血管通路装置安全管理专家组,会员可通过APP阅读,https://guide.medlive.cn/guideline/21071
原发性干燥综合征诊疗规范,中国医师协会风湿免疫科医师分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/21033
慢性前列腺炎中西医结合多学科诊疗指南,中国中医药信息学会男科分会,站内免费下载,https://guide.medlive.cn/guideline/20976
介入医务工作者应对新型冠状病毒感染防控专家共识,中国医师协会介入医师分会,站内免费下载,https://guide.medlive.cn/guideline/20944
中国精神病临床高危综合征早期识别和干预—CSNP精神病性障碍研究联盟专家共识（2020 版）,CSNP 精神病性障碍研究联盟全体成员,站内免费下载,https://guide.medlive.cn/guideline/20936
颅脑创伤后加重继发性脑损伤的危险因素防治专家共识,《加重继发性脑损伤危险因素防治专家共识》专家组,站内免费下载,https://guide.medlive.cn/guideline/20935
新型冠状病毒感染疫情防控阶段口腔黏膜病诊疗的专家建议,上海市口腔医学会,站内免费下载,https://guide.medlive.cn/guideline/20915
胆囊癌诊断和治疗指南（2019版）,中华医学会外科学分会胆道外科学组,有解读有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20877
膝关节单髁置换术围手术期管理专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",有解读站内免费下载,https://guide.medlive.cn/guideline/20804
40岁及以上女性避孕指导专家共识,中华医学会计划生育学分会,会员可通过APP阅读,https://guide.medlive.cn/guideline/20783
腰椎间盘突出症诊疗指南,中华医学会骨科学分会脊柱外科学组,会员可通过APP阅读,https://guide.medlive.cn/guideline/20767
成人心脏外科术后脑损伤诊治的中国专家共识,"中国研究型医院学会(CRHA,Chinese Research Hospital Association)",站内免费下载,https://guide.medlive.cn/guideline/20754
痛风及高尿酸血症基层诊疗指南（2019年）,"中华医学会(CMA,Chinese Medical Association)",有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20751
妊娠期高血压疾病诊治指南（2020）,中华医学会妇产科学分会,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20724
血友病治疗中国指南（2020年版）,中华医学会血液学分会血栓与止血学组,有其他版本会员可通过APP阅读,https://guide.medlive.cn/guideline/20717
超高危动脉粥样硬化性心血管疾病患者血脂管理中国专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),会员可通过APP阅读,https://guide.medlive.cn/guideline/20716
中国中青年高血压管理专家共识,中华医学会心血管病学分会(Chinese Society of Cardiology),有其他版本站内免费下载,https://guide.medlive.cn/guideline/20701
